city,City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket
Amritsar,Amritsar,21-02-2019,44.38,41.67,16.52,16.96,33.48,5.01,0,2.58,14.83,60,Satisfactory
Amritsar,Amritsar,22-02-2019,41.11,64.08,15.11,18.64,33.76,5.01,0,2.58,16.15,92,Satisfactory
Amritsar,Amritsar,23-02-2019,40.75,90.57,12.45,20.52,32.97,4.98,0,2.58,19.68,78,Satisfactory
Amritsar,Amritsar,24-02-2019,63.67,141.48,12.75,22.04,34.8,4.97,0,2.58,18.78,120,Moderate
Amritsar,Amritsar,25-02-2019,63.92,144.54,12.67,22.06,34.37,5.07,0,2.58,17.68,128,Moderate
Amritsar,Amritsar,26-02-2019,36.2,75.43,8.77,15.32,27.56,7.37,0.5,2.58,27.49,96,Satisfactory
Amritsar,Amritsar,27-02-2019,35.6,79.37,6.31,13.73,20.04,8.96,0.36,2.58,23.62,74,Satisfactory
Amritsar,Amritsar,28-02-2019,37.12,80.11,6.09,9.66,15.73,8.61,0.86,2.35,25.86,82,Satisfactory
Amritsar,Amritsar,01-03-2019,57.28,122.07,10.4,10.54,20.93,9.16,0.51,2.35,21.55,109,Moderate
Amritsar,Amritsar,02-03-2019,19.68,52.76,9.33,9.87,19.2,9.03,0,2.35,19.45,76,Satisfactory
Amritsar,Amritsar,03-03-2019,19.43,42.71,10.75,12.18,22.94,7.85,0.1,2.35,20.07,46,Good
Amritsar,Amritsar,04-03-2019,23.77,56.26,8.52,16.42,24.89,6.13,0.21,2.35,17.42,48,Good
Amritsar,Amritsar,05-03-2019,37.84,82.52,12.44,18.54,28.68,11.75,0.5,2.35,33.85,122.8679426,Moderate
Amritsar,Amritsar,06-03-2019,46.13,113.27,13.2,19.22,32.1,11.89,0.43,2.35,31.78,111,Moderate
Amritsar,Amritsar,07-03-2019,74.7,125.2,11.29,13.91,22.8,10.05,0.46,2.35,30.3,135,Moderate
Amritsar,Amritsar,08-03-2019,44.85,82.82,7.37,7.4,12.9,18.93,0.72,2.35,21.07,96,Satisfactory
Amritsar,Amritsar,09-03-2019,37.6,67.05,56.64,24.41,46.82,36.48,0.6,2.35,33,77,Satisfactory
Amritsar,Amritsar,10-03-2019,67.44,106.6,11.1,7.98,19.05,12.04,0.86,2.35,32.44,99,Satisfactory
Amritsar,Amritsar,11-03-2019,37.63,63.42,11.26,10.68,21.68,8.38,0.67,2.35,27.01,85,Satisfactory
Amritsar,Amritsar,12-03-2019,37.63,77.26,12.21,11.79,23.62,9.69,0.8,51.84,32.35,60,Satisfactory
Amritsar,Amritsar,13-03-2019,69.9,115.62,19.65,20.84,39.47,12.98,0.72,51.84,36.71,114,Moderate
Amritsar,Amritsar,14-03-2019,49.28,78.65,12.11,12.85,24.78,10.83,0.43,51.84,27.47,106,Moderate
Amritsar,Amritsar,15-03-2019,43.24,71.85,11.8,11.91,23.47,11.21,0.57,51.84,32.28,74,Satisfactory
Amritsar,Amritsar,16-03-2019,43.63,68.04,11.74,10.72,22.26,10.45,0.6,51.84,36.99,71,Satisfactory
Amritsar,Amritsar,17-03-2019,74.37,112.38,10.84,10.48,21.32,10.15,0.86,51.84,36.2,119,Moderate
Amritsar,Amritsar,18-03-2019,70.64,116.4,12.84,11.9,24.51,9.6,0.62,51.84,33.02,136,Moderate
Amritsar,Amritsar,19-03-2019,71.22,113.04,18.58,24.78,41.14,17.76,0.67,51.84,24.12,142,Moderate
Amritsar,Amritsar,20-03-2019,30.74,55.69,11.71,16.47,27.48,8.25,0.33,51.84,26.54,86,Satisfactory
Amritsar,Amritsar,21-03-2019,40.85,59.79,12.13,16.42,27.64,8.96,0.5,51.84,22.98,61,Satisfactory
Amritsar,Amritsar,22-03-2019,36.84,66.44,11.88,19.48,30.17,11.02,0.42,51.84,28.92,69,Satisfactory
Amritsar,Amritsar,23-03-2019,54.1,82.51,10.36,16.2,26.41,10.61,0.67,51.84,19.14,82,Satisfactory
Amritsar,Amritsar,24-03-2019,43.03,66.96,10.08,14.85,24.93,9.38,0.61,51.84,15.38,71,Satisfactory
Amritsar,Amritsar,25-03-2019,52.6,85.3,10.05,14.9,24.95,9.26,0.76,51.84,20.49,89,Satisfactory
Amritsar,Amritsar,26-03-2019,66.24,97.35,12.44,15.14,27.57,9.54,0.76,51.84,23.32,95,Satisfactory
Amritsar,Amritsar,27-03-2019,88.86,143.79,24.35,26.09,37.5,27.77,0.88,51.84,20.32,148,Moderate
Amritsar,Amritsar,28-03-2019,86.36,127.89,20.67,26.89,37.36,25.56,0.72,51.84,23.48,230,Poor
Amritsar,Amritsar,29-03-2019,73.09,113.95,15.57,16.56,26.54,15.67,0.74,51.84,22.04,139,Moderate
Amritsar,Amritsar,30-03-2019,60.48,106.94,9.9,10.8,19.4,5.71,0.47,51.84,24.02,135,Moderate
Amritsar,Amritsar,31-03-2019,28.25,67.71,11.09,13.03,23.98,10.74,0.42,51.84,19.17,83,Satisfactory
Amritsar,Amritsar,01-04-2019,43.8,95.73,39.15,35.03,44.67,25.8,0.75,51.84,18.12,87,Satisfactory
Amritsar,Amritsar,02-04-2019,71.36,120.11,85.38,81.76,70.69,92.54,0.53,51.84,24.38,118,Moderate
Amritsar,Amritsar,03-04-2019,54.24,94.69,87.13,138.35,132.09,126.12,0.76,51.84,27.24,139,Moderate
Amritsar,Amritsar,04-04-2019,66.98,111.23,23.01,66.24,78.47,42.74,0.73,51.84,29.25,110,Moderate
Amritsar,Amritsar,05-04-2019,84.64,139.75,26.32,66.81,88.46,32.63,0.83,51.84,25.79,167,Moderate
Amritsar,Amritsar,06-04-2019,92.19,167.42,9.8,22.71,32.14,9.58,0.77,51.84,26.43,182,Moderate
Amritsar,Amritsar,07-04-2019,28.98,72.15,9.91,20.28,30.18,9.14,0.56,51.84,13.72,122,Moderate
Amritsar,Amritsar,08-04-2019,34.9,94.52,12.05,22.68,34.11,10.6,0.32,51.84,15.59,90,Satisfactory
Amritsar,Amritsar,09-04-2019,70.98,129.01,13.6,19.69,33.29,10.49,0.98,51.84,25.69,122,Moderate
Amritsar,Amritsar,10-04-2019,53.72,112.19,14.37,17.95,32.32,10.73,0.76,51.84,28.67,114,Moderate
Amritsar,Amritsar,11-04-2019,53.68,81.89,16.13,17.4,32.6,11.7,0.94,51.84,31.66,97,Satisfactory
Amritsar,Amritsar,12-04-2019,35.58,83.38,15.88,15.89,31.36,12.46,0.61,51.84,24.17,89,Satisfactory
Amritsar,Amritsar,13-04-2019,33.04,85.15,15.38,17.82,30.08,10.67,0.82,51.84,20.66,78,Satisfactory
Amritsar,Amritsar,14-04-2019,43.46,90.03,17.36,19.46,36.82,12.85,1.11,51.84,17.91,93,Satisfactory
Amritsar,Amritsar,15-04-2019,49.03,122.91,15.45,18.11,32.28,11.81,0.62,51.84,22.24,111,Moderate
Amritsar,Amritsar,16-04-2019,38.2,105.68,12.61,14,26.07,9.8,0.69,51.84,26.08,126,Moderate
Amritsar,Amritsar,17-04-2019,30.8,54.33,12.33,12.97,23.63,8.87,0.59,51.84,19.07,65,Satisfactory
Amritsar,Amritsar,18-04-2019,31.83,60.62,14.63,16.91,25.02,10.11,0.62,51.84,23.27,58,Satisfactory
Amritsar,Amritsar,19-04-2019,43.3,81.48,17.41,19,36.61,12.32,0.93,51.84,27.6,87,Satisfactory
Amritsar,Amritsar,20-04-2019,47.63,96.05,17.24,15.44,31.27,12.44,1.21,51.84,26.86,101,Moderate
Amritsar,Amritsar,21-04-2019,64.79,125.99,17.26,15.45,32.71,12.46,1.02,51.84,28.61,124,Moderate
Amritsar,Amritsar,22-04-2019,79.94,147.5,17.26,15.45,32.71,12.46,0.93,51.84,27.8,158,Moderate
Amritsar,Amritsar,23-04-2019,62.45,130.58,17.26,15.45,32.71,12.46,1.52,51.84,35.21,129,Moderate
Amritsar,Amritsar,24-04-2019,35.46,150.77,14.97,17.48,30.51,11.09,0.39,51.84,28.05,149,Moderate
Amritsar,Amritsar,25-04-2019,36.93,76.91,14.29,16.89,30.26,9.5,1.04,51.84,25.33,91,Satisfactory
Amritsar,Amritsar,26-04-2019,38.07,79.67,15.37,13.76,29.13,8.41,0.8,51.84,30.27,82,Satisfactory
Amritsar,Amritsar,27-04-2019,60.35,110.87,15.37,13.76,29.13,8.41,0.78,51.84,28.28,93,Satisfactory
Amritsar,Amritsar,28-04-2019,61.59,151.49,15.37,13.76,29.13,8.41,0.96,51.84,25.11,125,Moderate
Amritsar,Amritsar,29-04-2019,58.58,131.1,19.03,16.09,35.12,10.79,1,51.84,23.26,129,Moderate
Amritsar,Amritsar,30-04-2019,47.27,135.19,22.64,18.39,41.03,13.15,0.63,51.84,25.34,124,Moderate
Amritsar,Amritsar,01-05-2019,43.45,95.71,18.09,17.41,35.08,11.63,1,51.84,31.28,106,Moderate
Amritsar,Amritsar,02-05-2019,38.35,110.64,14.47,16.64,30.1,10.42,0.5,51.84,33.26,109,Moderate
Amritsar,Amritsar,03-05-2019,30.74,80.8,14.47,16.64,31.11,10.42,0.89,62.24,37.59,97,Satisfactory
Amritsar,Amritsar,04-05-2019,43.75,100.92,34.72,28.21,57.07,34.44,0.87,36.35,30.69,97,Satisfactory
Amritsar,Amritsar,05-05-2019,74.98,145.44,103.44,69.8,44.3,62.39,0.94,7.94,33.14,114,Moderate
Amritsar,Amritsar,06-05-2019,59.63,118.65,33.67,64.12,48.79,43,1.03,14.18,27.67,147,Moderate
Amritsar,Amritsar,07-05-2019,65.93,129.11,33.11,38.61,54.08,50.39,0.97,45.27,29.9,119,Moderate
Amritsar,Amritsar,08-05-2019,54.21,110.82,73.43,72.44,95.37,129.46,1.29,67.26,29.01,120,Moderate
Amritsar,Amritsar,09-05-2019,84.41,144.68,24.93,29.71,45.5,67.89,0.83,32.97,27.53,147,Moderate
Amritsar,Amritsar,10-05-2019,97.06,176.04,40.72,31.61,60.06,78.96,0.96,14.65,33.36,198,Moderate
Amritsar,Amritsar,11-05-2019,93.87,135.68,13.96,15.08,25.84,30.65,1.07,27.27,19.58,244,Poor
Amritsar,Amritsar,12-05-2019,37.95,76.21,22.15,18.64,35.84,49.09,0.79,26.86,20.99,116,Moderate
Amritsar,Amritsar,13-05-2019,90.72,142.79,10.98,12.11,21.62,18.23,1.03,26.99,19.67,174,Moderate
Amritsar,Amritsar,14-05-2019,36.44,63.95,12.05,10.57,22.38,7.22,0.82,4.84,25.14,99,Satisfactory
Amritsar,Amritsar,15-05-2019,69.3,135.22,12.01,9.09,21.09,6.89,0.8,26.79,19.53,112,Moderate
Amritsar,Amritsar,16-05-2019,34.17,70.38,71.16,39.57,81.04,76.27,0.66,11.66,18.37,101,Moderate
Amritsar,Amritsar,17-05-2019,38.31,96.81,20.38,14.91,34.47,11.92,0.73,16.1,12.17,99,Satisfactory
Amritsar,Amritsar,18-05-2019,31.87,61.91,15.01,9.74,24.64,7.88,1.06,20.38,19.92,76,Satisfactory
Amritsar,Amritsar,19-05-2019,49.54,105.25,14.5,9.31,23.29,7.51,0.9,22.3,26.86,100,Satisfactory
Amritsar,Amritsar,20-05-2019,37.44,95.69,13.83,10.04,22.93,6.88,0.84,13.1,26.11,102,Moderate
Amritsar,Amritsar,21-05-2019,46.62,98.1,33.16,30.3,54.34,37.7,0.76,23.13,25.32,90,Satisfactory
Amritsar,Amritsar,22-05-2019,58.24,114.75,61.77,47.67,67.32,52.8,1.09,25.23,26.95,106,Moderate
Amritsar,Amritsar,23-05-2019,38.7,93.26,73.32,63.38,95.71,50.53,0.76,12.84,19.33,108,Moderate
Amritsar,Amritsar,24-05-2019,26.47,62.35,15.67,11.18,23.35,14.65,0.91,17.6,20.92,79,Satisfactory
Amritsar,Amritsar,25-05-2019,22.15,55.39,13.77,8.36,21.59,9.65,0.89,16.45,25.08,71,Satisfactory
Amritsar,Amritsar,26-05-2019,34.8,75.58,14.26,8.64,22.57,9.16,1,17.25,25.44,77,Satisfactory
Amritsar,Amritsar,27-05-2019,32.11,71.02,18.58,13.58,30.02,12.53,0.99,15.4,25.75,77,Satisfactory
Amritsar,Amritsar,28-05-2019,38.02,79.34,34.12,32.18,53.48,36.31,0.86,25.47,26.91,81,Satisfactory
Amritsar,Amritsar,29-05-2019,43.03,101.54,28.09,22.68,42.36,33.68,1.42,24.33,26.36,100,Satisfactory
Amritsar,Amritsar,30-05-2019,57.3,130.38,45.29,27.38,48.35,36.81,0.94,33.42,30.14,123,Moderate
Amritsar,Amritsar,31-05-2019,55.89,132.32,32.08,20.02,42.14,26.23,1.19,21.88,31.89,122,Moderate
Amritsar,Amritsar,01-06-2019,58.44,141.53,23.22,13.55,30.28,22.5,0.84,25.04,31.93,121,Moderate
Amritsar,Amritsar,02-06-2019,49.65,120.56,17.6,11.27,24.49,16.26,1.2,19.91,22.67,124,Moderate
Amritsar,Amritsar,03-06-2019,63.82,181.11,17.18,10.54,23.38,14.2,0.39,14.4,24.17,135,Moderate
Amritsar,Amritsar,04-06-2019,38.14,123.69,14.94,7.91,16.64,17.73,0.58,6.54,31.2,148,Moderate
Amritsar,Amritsar,05-06-2019,51.45,115.44,16.52,9.43,17.31,19.86,0.68,16.63,27.17,104,Moderate
Amritsar,Amritsar,06-06-2019,46.72,88.35,18.38,9.22,21,21.43,0.53,12.95,40.67,103,Moderate
Amritsar,Amritsar,07-06-2019,35.52,68.81,16.51,9.41,20.08,18.25,0.7,22.39,38.58,79,Satisfactory
Amritsar,Amritsar,08-06-2019,39.76,97.33,14.99,9.65,21.39,14.95,0.86,19.92,28.88,90,Satisfactory
Amritsar,Amritsar,09-06-2019,39.17,86.77,16.07,10.66,19.45,11.16,1.09,20.21,25.17,94,Satisfactory
Amritsar,Amritsar,10-06-2019,34.67,95.14,17.29,10.5,20.93,12.81,0.73,21.96,31.75,98,Satisfactory
Amritsar,Amritsar,11-06-2019,50.27,146.22,53.67,22.83,64.27,39.57,0.69,22.77,24.11,113,Moderate
Amritsar,Amritsar,12-06-2019,52.25,116.06,24.07,13.75,30.02,20.25,0.62,9.37,30.66,122,Moderate
Amritsar,Amritsar,13-06-2019,40.12,96.78,15.33,11.14,18,14.48,0.55,15.21,30.7,101,Moderate
Amritsar,Amritsar,14-06-2019,41.37,96.26,12.73,10.38,13.38,10.57,0.61,35.25,32.36,98,Satisfactory
Amritsar,Amritsar,15-06-2019,71.78,157.84,16.8,11.13,22.12,13.4,1.17,33.19,19.86,126,Moderate
Amritsar,Amritsar,16-06-2019,44.71,79.43,13.34,10.76,16.12,10.13,0.79,9.81,26.84,106,Moderate
Amritsar,Amritsar,17-06-2019,62.47,113.81,16.54,11.16,20.55,13.83,0.78,9.02,22.76,104,Moderate
Amritsar,Amritsar,18-06-2019,52.47,124.04,16.64,9.73,16.56,14.85,0.56,5.29,23.74,91,Satisfactory
Amritsar,Amritsar,19-06-2019,55.22,177.85,11.61,8.66,16.39,11.57,0.76,18.32,24.29,153,Moderate
Amritsar,Amritsar,20-06-2019,31.45,79.17,12.1,8.29,16.71,13.32,0.84,6.59,19.06,121,Moderate
Amritsar,Amritsar,21-06-2019,22.63,78.34,21.12,11.89,22.7,19.54,1.01,13.58,23.74,81,Satisfactory
Amritsar,Amritsar,22-06-2019,30.66,93.25,31.34,16.42,33.89,38.17,0.77,13.33,25.78,94,Satisfactory
Amritsar,Amritsar,23-06-2019,30.83,111.52,14.72,8.14,19.02,38.58,0.75,12.05,18.98,100,Satisfactory
Amritsar,Amritsar,24-06-2019,20.91,79.27,13.98,8.09,17.35,38.81,0.77,9.28,9.78,96,Satisfactory
Amritsar,Amritsar,25-06-2019,16.57,50.38,13.54,7.71,19.39,33.5,0.59,6.39,15.03,65,Satisfactory
Amritsar,Amritsar,26-06-2019,24.92,72.1,13.23,8.78,19.14,30.49,0.42,5.53,22.65,66,Satisfactory
Amritsar,Amritsar,27-06-2019,22.93,102.56,18.58,10.12,20.53,32.47,0.29,11.97,32.73,100,Satisfactory
Amritsar,Amritsar,28-06-2019,39.66,110.23,12.71,10.55,20.67,19.73,0.72,12.92,25.16,94,Satisfactory
Amritsar,Amritsar,29-06-2019,39.39,148.72,12.05,10.47,21.7,19.41,0.43,9.23,23.02,127,Moderate
Amritsar,Amritsar,30-06-2019,34.2,121.47,11.64,10.6,20.98,19.41,0.37,10.98,31.58,126,Moderate
Amritsar,Amritsar,01-07-2019,38.51,95.89,11.8,10.58,21.27,19.43,0.49,12.69,25.22,93,Satisfactory
Amritsar,Amritsar,02-07-2019,35.45,85.48,11.67,10.73,21.03,19.23,0.46,7.28,28.92,86,Satisfactory
Amritsar,Amritsar,03-07-2019,39.52,101.22,11.6,10.62,17.19,19.09,0.38,6.6,17.15,98,Satisfactory
Amritsar,Amritsar,04-07-2019,39.29,104.66,11.42,10.8,16.89,19.43,0.38,6.95,15.28,105,Moderate
Amritsar,Amritsar,05-07-2019,15.97,45.06,11.65,10.65,17.36,18.97,0.47,5.66,14.08,77,Satisfactory
Amritsar,Amritsar,06-07-2019,33.24,67.52,12.19,10.16,19.89,19.88,0.37,6.76,15.75,73,Satisfactory
Amritsar,Amritsar,07-07-2019,23.68,49.41,14.59,8.8,18.37,18.25,0.59,2.13,17.59,59,Satisfactory
Amritsar,Amritsar,08-07-2019,38.8,110.12,13.85,9.07,15.9,16.02,0.47,5.1,25.15,67,Satisfactory
Amritsar,Amritsar,09-07-2019,25.52,67.57,12.78,9.21,10.32,3.77,0.45,1.71,36.79,69,Satisfactory
Amritsar,Amritsar,10-07-2019,52.38,135.9,22.33,16.7,25.97,11.78,0.34,7.4,23.79,89,Satisfactory
Amritsar,Amritsar,11-07-2019,60.87,154.12,49.82,27.4,42.48,24.11,0.24,7.78,23.29,146,Moderate
Amritsar,Amritsar,12-07-2019,48.44,135.54,41.18,25.05,47.83,33.67,0.48,4.99,21.32,110,Moderate
Amritsar,Amritsar,13-07-2019,50.87,122.29,25.26,15.78,23.76,49.94,0.3,5.78,28.65,142,Moderate
Amritsar,Amritsar,14-07-2019,24.63,44.26,40.95,26.07,35.88,83.09,0.2,4.37,26.3,60,Satisfactory
Amritsar,Amritsar,15-07-2019,41.52,67.16,35.12,18.92,32.67,63.6,0.32,5.2,22.48,51,Satisfactory
Amritsar,Amritsar,16-07-2019,32.36,55.29,17.81,10.18,25.52,14.76,0.3,7.66,16.87,73,Satisfactory
Amritsar,Amritsar,17-07-2019,24.46,48.21,16.32,10.4,25.54,11.47,0.29,8.03,19.29,52,Satisfactory
Amritsar,Amritsar,18-07-2019,31.59,62.79,31.8,20.49,41.64,22.79,0.39,5.37,18.33,53,Satisfactory
Amritsar,Amritsar,19-07-2019,29.65,57.49,17.25,14.02,26.67,13.26,0.4,4.57,20.27,64,Satisfactory
Amritsar,Amritsar,20-07-2019,36.65,64.81,13.68,11.3,21.67,12.08,0.53,8,18.76,61,Satisfactory
Amritsar,Amritsar,21-07-2019,34.1,60.06,11.67,10.68,20.93,11.57,0.47,17.74,22.13,60,Satisfactory
Amritsar,Amritsar,22-07-2019,43.15,76.76,14.02,10.4,17.86,11.33,0.31,11.1,16.24,71,Satisfactory
Amritsar,Amritsar,23-07-2019,48.85,74.56,7.77,9.49,17.26,10.22,0.17,12.12,22.14,75,Satisfactory
Amritsar,Amritsar,24-07-2019,43.72,69.77,7.82,9.53,17.1,10.2,0.38,15.18,27.31,79,Satisfactory
Amritsar,Amritsar,25-07-2019,28.22,53,8.29,9.31,16.63,10.16,0.27,12.54,21.49,70,Satisfactory
Amritsar,Amritsar,26-07-2019,24.73,49.38,9.45,9.94,18.63,10.66,0.5,11.8,14.03,46,Good
Amritsar,Amritsar,27-07-2019,27.5,48.96,9.94,10.97,18.41,10.72,0.43,15.86,16.11,55,Satisfactory
Amritsar,Amritsar,28-07-2019,26.73,47.19,13.19,13.84,21.83,11.87,0.63,16.16,7.2,55,Satisfactory
Amritsar,Amritsar,29-07-2019,29.12,48.46,12.49,14.06,20.12,11.88,0.26,14.42,9.09,51,Satisfactory
Amritsar,Amritsar,30-07-2019,25.95,51.61,16.38,14.3,23.36,13.78,0.08,11.39,13.14,48,Good
Amritsar,Amritsar,31-07-2019,17.41,41.49,9.36,9.96,17.13,10.51,0.35,12.07,14.03,47,Good
Amritsar,Amritsar,01-08-2019,23.92,45.63,8.83,10.22,17.6,10.46,0.51,21.06,11.71,47,Good
Amritsar,Amritsar,02-08-2019,16.58,37.38,9.06,9.41,17.4,10.23,0.1,9.62,18.66,42,Good
Amritsar,Amritsar,03-08-2019,24.34,49.36,9.15,9.82,17.87,10.23,0.54,5.44,16.52,45,Good
Amritsar,Amritsar,04-08-2019,41.6,63.19,7.75,9.07,16.81,10.07,0.54,5.36,13.28,67,Satisfactory
Amritsar,Amritsar,05-08-2019,31.11,54.02,8.11,9.13,15.87,10.09,0.24,4.81,10.51,59,Satisfactory
Amritsar,Amritsar,06-08-2019,33.02,56.3,8.78,9.18,17.56,10.12,0.28,5.25,16.48,56,Satisfactory
Amritsar,Amritsar,07-08-2019,27.95,50.61,7.85,8.96,16.73,10.06,0.5,5.53,17.22,52,Satisfactory
Amritsar,Amritsar,08-08-2019,27.18,64.55,8.85,8.96,16.41,10.13,0.48,2.96,14.03,61,Satisfactory
Amritsar,Amritsar,09-08-2019,21.42,44.31,8.6,9.28,17.6,10.27,0.15,5.62,12,54,Satisfactory
Amritsar,Amritsar,10-08-2019,21.94,49.35,8.25,9.3,17.08,10.06,0.51,7.89,13.87,43,Good
Amritsar,Amritsar,11-08-2019,27.52,52.67,8.47,9,16.78,10.12,0.49,4.6,14.89,53,Satisfactory
Amritsar,Amritsar,12-08-2019,32.26,59.32,7.63,9.02,16.62,10.05,0.27,7.12,12.27,54,Satisfactory
Amritsar,Amritsar,13-08-2019,20.54,44.11,9.32,8.87,18.19,10.08,0.28,6.38,14.61,53,Satisfactory
Amritsar,Amritsar,14-08-2019,23.62,49.13,12.23,9.02,21.25,10.42,0.76,5.33,10.8,50,Good
Amritsar,Amritsar,15-08-2019,23.28,50.89,13.5,9.19,22.46,10.72,0.62,5.42,10.12,58,Satisfactory
Amritsar,Amritsar,16-08-2019,22.43,46.17,13.5,9.19,22.22,10.72,0.57,5.57,10.14,50,Good
Amritsar,Amritsar,17-08-2019,19.43,39.75,13.5,9.19,22.69,10.72,0.42,6.13,14.29,44,Good
Amritsar,Amritsar,18-08-2019,11.69,37.87,13.5,9.19,22.69,10.72,0.56,9.05,16.87,39,Good
Amritsar,Amritsar,19-08-2019,16.58,35.71,13.46,9.16,21.71,10.68,0.29,6.64,18.05,45,Good
Amritsar,Amritsar,20-08-2019,25.06,53.57,13.5,9.19,22.69,10.72,0.53,6.39,24.63,48,Good
Amritsar,Amritsar,21-08-2019,42.78,75.93,13.3,9.07,22.38,10.76,0.29,6.24,25.9,68,Satisfactory
Amritsar,Amritsar,22-08-2019,34.69,70.15,12.91,8.91,21.82,10.92,0.22,6.12,22.01,77,Satisfactory
Amritsar,Amritsar,23-08-2019,34.9,72.3,13.1,8.83,21.94,11.05,0.24,9,28.31,69,Satisfactory
Amritsar,Amritsar,24-08-2019,42.01,80.46,13.17,8.87,22.01,11.03,0.28,5.79,24.41,77,Satisfactory
Amritsar,Amritsar,25-08-2019,36.18,45.75,14.23,10.58,21.59,10.75,0.45,9.77,15.82,80,Satisfactory
Amritsar,Amritsar,26-08-2019,36.18,45.75,14.23,10.58,21.59,10.75,0.45,9.77,15.82,122.8679426,Moderate
Amritsar,Amritsar,27-08-2019,36.3,63.21,14.22,9.14,22.63,11.17,0.55,6.49,18.33,68,Satisfactory
Amritsar,Amritsar,28-08-2019,44.57,73.97,13.1,8.95,21.55,11.12,0.18,8.7,19.26,84,Satisfactory
Amritsar,Amritsar,29-08-2019,35.47,62.21,14.53,9.47,22.6,11.18,0.3,5.48,20.87,64,Satisfactory
Amritsar,Amritsar,30-08-2019,37.27,62.08,22.98,11.54,31.46,12.7,0.47,6.96,18.45,60,Satisfactory
Amritsar,Amritsar,31-08-2019,42.27,66.27,21.96,19.49,37.54,11.58,0.61,6.46,19.43,70,Satisfactory
Amritsar,Amritsar,01-09-2019,41.31,67.58,13.2,8.82,21.98,11.05,0.38,5.8,17.12,80,Satisfactory
Amritsar,Amritsar,02-09-2019,29.85,53.6,13.17,8.92,22.06,11.09,0.57,9.33,15.45,54,Satisfactory
Amritsar,Amritsar,03-09-2019,41.67,71.05,13.23,8.81,21.81,11.06,1.49,21.08,29.75,79,Satisfactory
Amritsar,Amritsar,04-09-2019,43.4,142.24,13.25,8.81,22.06,11.07,0.82,5.98,34.02,144,Moderate
Amritsar,Amritsar,05-09-2019,20.82,36.97,13.25,8.81,22.06,11.07,0.68,5.7,21.35,64,Satisfactory
Amritsar,Amritsar,06-09-2019,32.17,53.74,13.24,8.81,21.81,11.07,0.94,6.19,13.45,55,Satisfactory
Amritsar,Amritsar,07-09-2019,32.83,58.77,13.26,8.77,22.03,11.08,1,6.3,13.84,70,Satisfactory
Amritsar,Amritsar,08-09-2019,28.54,56.86,16.3,12.06,25.35,11.66,0.84,5.78,14.57,68,Satisfactory
Amritsar,Amritsar,09-09-2019,38.61,76.3,22.78,16.01,32.96,12.24,1.17,7.33,17.04,70,Satisfactory
Amritsar,Amritsar,10-09-2019,39.22,75.57,14.89,11.7,24.65,9.68,0.94,9.5,14.2,81,Satisfactory
Amritsar,Amritsar,11-09-2019,41.36,79.85,13.16,11.2,23.58,9.48,0.3,9.68,15.6,77,Satisfactory
Amritsar,Amritsar,12-09-2019,40.96,75.26,13.75,10.7,23.86,9.46,0.86,9.26,19.2,79,Satisfactory
Amritsar,Amritsar,13-09-2019,35.44,63.1,13.54,10.91,23.88,9.48,1.13,12.01,29.03,84,Satisfactory
Amritsar,Amritsar,14-09-2019,45.56,70.58,17.74,14.37,30.73,9.51,1.52,16.32,19.24,103,Moderate
Amritsar,Amritsar,15-09-2019,42.86,69.71,16.53,10.58,23.69,9.61,0.67,7.64,22.4,85,Satisfactory
Amritsar,Amritsar,16-09-2019,33.95,61.35,18.8,17.21,28.34,10.34,0.47,12.85,24.2,79,Satisfactory
Amritsar,Amritsar,17-09-2019,37.32,65.85,15.01,11.66,25.01,9.59,0.09,15.59,28.21,56,Satisfactory
Amritsar,Amritsar,18-09-2019,43.51,74.09,13.95,10.94,24.26,9.55,0.35,12.01,26.59,75,Satisfactory
Amritsar,Amritsar,19-09-2019,31.24,54.09,14.64,11.3,24.58,9.65,1.37,15.55,23.48,91,Satisfactory
Amritsar,Amritsar,20-09-2019,27.76,52.71,14,11.15,24.29,9.29,1.29,20.75,24.46,97,Satisfactory
Amritsar,Amritsar,21-09-2019,33.91,61.33,13.95,11.05,23.54,9.45,1.42,43.86,21.75,90,Satisfactory
Amritsar,Amritsar,22-09-2019,46.92,76.58,13.6,10.93,23.48,9.62,0.69,41.56,36.57,87,Satisfactory
Amritsar,Amritsar,23-09-2019,29.63,55.14,13.39,10.91,23.32,9.5,0.51,6.26,32.18,66,Satisfactory
Amritsar,Amritsar,24-09-2019,29.2,55.32,13.75,10.56,23.89,9.34,0.6,10.52,27.3,61,Satisfactory
Amritsar,Amritsar,25-09-2019,60.23,82.57,13.29,10.91,23.27,9.46,1.17,20.53,25.56,87,Satisfactory
Amritsar,Amritsar,26-09-2019,78.08,97.22,13.34,10.88,23.3,9.51,0.96,10.46,13.97,146,Moderate
Amritsar,Amritsar,27-09-2019,35,62.07,13.04,10.44,23.08,9.32,0.81,13.46,11.17,96,Satisfactory
Amritsar,Amritsar,28-09-2019,21.75,50.58,13.42,10.49,23.87,9.41,0.68,8.25,11.7,60,Satisfactory
Amritsar,Amritsar,29-09-2019,12.58,41.81,12.94,10.51,23.2,9.34,0.57,9.96,14.39,63,Satisfactory
